0	511
1	77
2	42
3	38
4	35
5	32
6	30
7	30
8	30
9	30
10	30
11	30
12	30
13	30
14	30
15	30
16	30
17	30
18	30
19	30
20	30
21	30
22	30
23	30
24	30
25	30
26	30
27	30
28	30
29	30
30	30
31	30
32	30
33	30
34	30
35	30
36	30
37	30
38	30
39	30
40	30
41	30
42	30
43	30
44	30
45	30
46	30
47	30
48	30
49	30
50	30
51	30
52	30
53	30
54	30
55	30
56	30
57	30
58	30
59	30
60	30
61	30
62	30
63	30
64	30
65	30
66	30
67	30
68	30
69	30
70	30
71	30
72	30
73	30
74	30
75	30
76	30
77	30
78	30
79	30
80	30
81	30
82	30
83	30
84	30
85	30
86	30
87	30
88	30
89	30
90	30
91	30
92	30
93	30
94	30
95	30
96	30
97	30
98	30
99	30
100	30
101	30
102	30
103	30
104	30
105	30
106	30
107	30
108	30
109	30
110	30
111	30
112	30
113	30
114	30
115	30
116	30
117	30
118	30
119	30
120	30
121	30
122	30
123	30
124	30
125	30
126	30
127	30
128	30
129	30
130	30
131	30
132	30
133	30
134	30
135	30
136	30
137	30
138	30
139	30
140	30
141	30
142	30
143	30
144	30
145	30
146	30
147	30
148	30
149	30
150	30
151	30
152	30
153	30
154	30
155	30
156	30
157	30
158	30
159	30
160	30
161	30
162	30
163	30
164	30
165	30
166	30
167	30
168	30
169	30
170	30
171	30
172	30
173	30
174	30
175	30
176	30
177	30
178	30
179	30
180	30
181	30
182	30
183	30
184	30
185	30
186	30
187	30
188	30
189	30
190	30
191	30
192	30
193	30
194	30
195	30
196	30
197	30
198	30
199	30
200	30
201	30
202	30
203	30
204	30
205	30
206	30
207	30
208	30
209	30
210	30
211	30
212	30
213	30
214	30
215	30
216	30
217	30
218	30
219	30
220	30
221	30
222	30
223	30
224	30
225	30
226	30
227	30
228	30
229	30
230	30
231	30
232	30
233	30
234	30
235	30
236	30
237	30
238	30
239	30
240	30
241	30
242	30
243	30
244	30
245	30
246	30
247	30
248	30
249	30
250	30
251	30
252	30
253	30
254	30
255	30
256	30
257	30
258	30
259	30
260	30
261	30
262	30
